algorithm_name,env_n,size,best_solution,H,states,time
LGA,3,12,"(7, 11, 3, 8, 10, 1, 4, 2, 0, 6, 9, 5)",66,30523,0.13306117057800293
LGA,4,12,"(6, 0, 5, 1, 11, 7, 10, 3, 9, 2, 4, 8)",66,29731,0.13129401206970215
LGA,5,12,"(3, 1, 11, 9, 0, 2, 5, 8, 10, 7, 4, 6)",66,30193,0.1328897476196289
LGA,6,12,"(9, 6, 0, 11, 4, 1, 5, 8, 10, 3, 7, 2)",66,31183,0.1360163688659668
LGA,7,12,"(6, 2, 10, 8, 0, 3, 1, 7, 5, 11, 9, 4)",66,30391,0.15059995651245117
LGA,8,12,"(7, 3, 8, 2, 4, 9, 11, 5, 1, 10, 6, 0)",66,30919,0.14765334129333496
LGA,9,12,"(4, 0, 7, 11, 1, 8, 6, 3, 10, 2, 5, 9)",66,29665,0.1606762409210205
LGA,10,12,"(10, 8, 5, 2, 0, 9, 6, 1, 3, 11, 7, 4)",66,29995,0.13168048858642578
LGA,11,12,"(3, 5, 9, 1, 10, 7, 2, 6, 8, 0, 11, 4)",66,30457,0.13411641120910645
LGA,12,12,"(5, 1, 4, 0, 11, 8, 10, 2, 6, 3, 9, 7)",66,30457,0.14823436737060547
LGA,13,12,"(9, 2, 4, 7, 1, 11, 6, 0, 3, 5, 8, 10)",66,29863,0.1346290111541748
LGA,14,12,"(9, 7, 5, 3, 11, 0, 8, 4, 2, 10, 6, 1)",66,30985,0.13896608352661133
LGA,15,12,"(6, 8, 11, 4, 1, 7, 2, 10, 3, 9, 0, 5)",66,29995,0.13210582733154297
LGA,16,12,"(7, 11, 1, 5, 0, 8, 4, 2, 9, 6, 10, 3)",66,30457,0.13819670677185059
LGA,17,12,"(3, 8, 2, 9, 6, 1, 11, 0, 5, 7, 4, 10)",66,29929,0.1421520709991455
LGA,18,12,"(10, 6, 3, 1, 8, 11, 2, 7, 5, 0, 9, 4)",66,30721,0.14254117012023926
LGA,19,12,"(9, 4, 6, 1, 3, 11, 0, 7, 10, 2, 5, 8)",66,31117,0.13946151733398438
LGA,20,12,"(4, 0, 11, 9, 2, 6, 3, 10, 8, 1, 5, 7)",66,29071,0.13126802444458008
LGA,21,12,"(7, 5, 8, 2, 0, 10, 3, 9, 6, 4, 1, 11)",66,29929,0.13373637199401855
LGA,22,12,"(5, 0, 11, 3, 10, 7, 4, 1, 9, 2, 6, 8)",66,29203,0.13024258613586426
LGA,23,12,"(5, 0, 11, 3, 10, 7, 4, 1, 9, 2, 6, 8)",66,30721,0.13564014434814453
LGA,24,12,"(5, 11, 6, 1, 7, 2, 0, 8, 10, 4, 9, 3)",66,29665,0.13334107398986816
LGA,25,12,"(7, 10, 0, 2, 8, 5, 3, 1, 9, 11, 6, 4)",66,30853,0.1412818431854248
LGA,26,12,"(8, 2, 9, 7, 0, 4, 1, 10, 6, 11, 3, 5)",66,29071,0.12803292274475098
LGA,27,12,"(9, 11, 6, 3, 0, 2, 8, 10, 7, 4, 1, 5)",66,31513,0.14510440826416016
LGA,28,12,"(3, 10, 4, 7, 1, 11, 6, 0, 9, 5, 8, 2)",66,29797,0.20113801956176758
LGA,29,12,"(2, 10, 1, 6, 4, 9, 11, 8, 5, 3, 0, 7)",66,30523,0.18291878700256348
LGA,0,15,"(9, 4, 10, 3, 6, 11, 2, 0, 13, 8, 14, 12, 7, 5, 1)",105,71956,0.3421170711517334
LGA,1,15,"(7, 9, 4, 13, 5, 3, 11, 6, 14, 12, 2, 0, 8, 10, 1)",105,73006,0.35793566703796387
LGA,2,15,"(14, 11, 9, 2, 4, 13, 1, 10, 5, 7, 0, 12, 3, 6, 8)",105,71956,0.33838963508605957
LGA,3,15,"(12, 4, 13, 3, 5, 9, 11, 1, 14, 2, 8, 10, 7, 0, 6)",105,70171,0.3335602283477783
LGA,4,15,"(5, 1, 4, 9, 12, 6, 13, 11, 7, 0, 3, 14, 2, 10, 8)",105,73111,0.33791303634643555
LGA,5,15,"(10, 4, 6, 0, 12, 14, 7, 2, 13, 9, 1, 3, 5, 11, 8)",105,73321,0.3406832218170166
LGA,6,15,"(1, 8, 10, 7, 2, 14, 12, 0, 5, 11, 4, 6, 3, 9, 13)",105,72586,0.3706991672515869
LGA,7,15,"(8, 4, 14, 1, 3, 10, 12, 7, 5, 2, 11, 13, 0, 9, 6)",105,72796,0.39832115173339844
LGA,8,15,"(13, 6, 3, 12, 10, 4, 0, 14, 11, 2, 7, 1, 8, 5, 9)",105,72901,0.3406689167022705
LGA,9,15,"(3, 8, 6, 9, 12, 1, 4, 0, 10, 14, 7, 11, 13, 2, 5)",105,72376,0.35298705101013184
LGA,10,15,"(4, 9, 5, 13, 10, 6, 2, 12, 7, 0, 3, 1, 14, 8, 11)",105,71536,0.33163952827453613
LGA,11,15,"(5, 12, 9, 3, 0, 7, 14, 1, 11, 6, 8, 10, 13, 4, 2)",105,72166,0.3626532554626465
LGA,12,15,"(12, 5, 1, 8, 14, 0, 13, 3, 9, 6, 10, 2, 4, 11, 7)",105,71956,0.369520902633667
LGA,13,15,"(10, 14, 1, 9, 4, 2, 8, 12, 3, 0, 13, 7, 5, 11, 6)",105,73321,0.37816905975341797
LGA,14,15,"(8, 10, 7, 0, 2, 5, 9, 14, 4, 11, 3, 12, 6, 1, 13)",105,75106,0.3859751224517822
LGA,15,15,"(6, 2, 12, 8, 13, 3, 9, 11, 4, 1, 10, 5, 14, 0, 7)",105,71011,0.33299994468688965
LGA,16,15,"(7, 5, 11, 9, 1, 13, 4, 12, 0, 2, 10, 6, 3, 14, 8)",105,72271,0.3665149211883545
LGA,17,15,"(3, 7, 14, 12, 1, 4, 13, 5, 9, 2, 0, 11, 6, 8, 10)",105,71431,0.36455368995666504
LGA,18,15,"(3, 0, 7, 10, 14, 2, 6, 9, 12, 5, 1, 4, 13, 11, 8)",105,70696,0.33364295959472656
LGA,19,15,"(6, 9, 3, 12, 7, 2, 11, 5, 1, 13, 4, 10, 8, 0, 14)",105,71221,0.332430362701416
LGA,20,15,"(5, 13, 11, 7, 2, 4, 12, 9, 0, 3, 1, 6, 8, 10, 14)",105,71011,0.3282439708709717
LGA,21,15,"(6, 11, 0, 5, 9, 12, 3, 7, 2, 13, 1, 10, 8, 14, 4)",105,71746,0.3345310688018799
LGA,22,15,"(6, 4, 2, 12, 3, 7, 14, 1, 13, 10, 8, 0, 5, 9, 11)",105,72271,0.34297752380371094
LGA,23,15,"(7, 11, 6, 3, 12, 0, 8, 10, 5, 14, 1, 9, 13, 2, 4)",105,73216,0.3551201820373535
LGA,24,15,"(10, 4, 6, 8, 13, 11, 0, 2, 7, 9, 12, 3, 1, 14, 5)",105,72481,0.34307098388671875
LGA,25,15,"(4, 10, 3, 6, 11, 13, 8, 1, 14, 7, 0, 2, 5, 12, 9)",105,70906,0.3243682384490967
LGA,26,15,"(3, 12, 7, 13, 6, 9, 14, 4, 0, 8, 11, 1, 10, 2, 5)",105,72376,0.3354470729827881
LGA,27,15,"(5, 7, 9, 13, 2, 14, 8, 0, 12, 1, 11, 6, 3, 10, 4)",105,73846,0.5091700553894043
LGA,28,15,"(11, 3, 6, 4, 1, 8, 13, 7, 2, 14, 5, 9, 0, 12, 10)",105,71011,0.3414149284362793
LGA,29,15,"(3, 11, 7, 14, 1, 9, 12, 8, 2, 4, 6, 0, 10, 13, 5)",105,73006,0.337446928024292
